"","subject_ID","breed","preregistered_data","condition_order","condition","trial_num","treat_location","response","age","sex","dog_training_experience","research_experience"
"1395","messerli_md1_093","JP_Russell_Terrier","after_prereg","non","ost",3,"R",1,10,"F",2.375,1
"1396","messerli_md1_093","JP_Russell_Terrier","after_prereg","non","ost",4,"L",1,10,"F",2.375,1
"1397","messerli_md1_093","JP_Russell_Terrier","after_prereg","non","ost",5,"L",1,10,"F",2.375,1
"1398","messerli_md1_093","JP_Russell_Terrier","after_prereg","non","ost",6,"R",0,10,"F",2.375,1
"1399","messerli_md1_093","JP_Russell_Terrier","after_prereg","non","ost",7,"L",1,10,"F",2.375,1
"1400","messerli_md1_093","JP_Russell_Terrier","after_prereg","non","ost",8,"R",0,10,"F",2.375,1
"1401","messerli_md1_094","JP_Russell_Terrier","after_prereg","ost","non",1,"R",1,2,"F",3,0
"1402","messerli_md1_094","JP_Russell_Terrier","after_prereg","ost","non",2,"L",0,2,"F",3,0
"1403","messerli_md1_094","JP_Russell_Terrier","after_prereg","ost","non",3,"L",0,2,"F",3,0
"1404","messerli_md1_094","JP_Russell_Terrier","after_prereg","ost","non",4,"R",1,2,"F",3,0
"1405","messerli_md1_094","JP_Russell_Terrier","after_prereg","ost","non",5,"L",0,2,"F",3,0
"1406","messerli_md1_094","JP_Russell_Terrier","after_prereg","ost","non",6,"R",0,2,"F",3,0
"1407","messerli_md1_094","JP_Russell_Terrier","after_prereg","ost","non",7,"R",0,2,"F",3,0
"1408","messerli_md1_094","JP_Russell_Terrier","after_prereg","ost","non",8,"L",1,2,"F",3,0
"1409","messerli_md1_095","JP_Russell_Terrier","after_prereg","non","ost",1,"L",0,6,"F",3.375,3
"1410","messerli_md1_095","JP_Russell_Terrier","after_prereg","non","ost",2,"R",1,6,"F",3.375,3
"1411","messerli_md1_095","JP_Russell_Terrier","after_prereg","non","ost",3,"R",1,6,"F",3.375,3
"1412","messerli_md1_095","JP_Russell_Terrier","after_prereg","non","ost",4,"L",0,6,"F",3.375,3
"1413","messerli_md1_095","JP_Russell_Terrier","after_prereg","non","ost",5,"R",0,6,"F",3.375,3
"1414","messerli_md1_095","JP_Russell_Terrier","after_prereg","non","ost",6,"L",0,6,"F",3.375,3
"1415","messerli_md1_095","JP_Russell_Terrier","after_prereg","non","ost",7,"R",1,6,"F",3.375,3
"1416","messerli_md1_095","JP_Russell_Terrier","after_prereg","non","ost",8,"L",0,6,"F",3.375,3
"1417","messerli_md1_097","Siberian_Husky","after_prereg","non","ost",1,"R",1,1,"M",2.625,0
"1418","messerli_md1_097","Siberian_Husky","after_prereg","non","ost",2,"L",0,1,"M",2.625,0
"1419","messerli_md1_097","Siberian_Husky","after_prereg","non","ost",3,"R",0,1,"M",2.625,0
"1420","messerli_md1_097","Siberian_Husky","after_prereg","non","ost",4,"L",0,1,"M",2.625,0
"1421","messerli_md1_097","Siberian_Husky","after_prereg","non","ost",5,"L",1,1,"M",2.625,0
"1422","messerli_md1_097","Siberian_Husky","after_prereg","non","ost",6,"R",0,1,"M",2.625,0
"1423","messerli_md1_097","Siberian_Husky","after_prereg","non","ost",7,"L",1,1,"M",2.625,0
"1424","messerli_md1_097","Siberian_Husky","after_prereg","non","ost",8,"R",1,1,"M",2.625,0
"1425","messerli_md1_098","Golden_Retriever","after_prereg","non","ost",1,"L",1,6,"F",3.125,0
"1426","messerli_md1_098","Golden_Retriever","after_prereg","non","ost",2,"R",0,6,"F",3.125,0
"1427","messerli_md1_098","Golden_Retriever","after_prereg","non","ost",3,"R",1,6,"F",3.125,0
"1428","messerli_md1_098","Golden_Retriever","after_prereg","non","ost",4,"L",1,6,"F",3.125,0
"1429","messerli_md1_098","Golden_Retriever","after_prereg","non","ost",5,"R",1,6,"F",3.125,0
"1430","messerli_md1_098","Golden_Retriever","after_prereg","non","ost",6,"L",0,6,"F",3.125,0
"1431","messerli_md1_098","Golden_Retriever","after_prereg","non","ost",7,"R",1,6,"F",3.125,0
"1432","messerli_md1_098","Golden_Retriever","after_prereg","non","ost",8,"L",0,6,"F",3.125,0
"1433","messerli_md1_099","JP_Russell_Terrier","after_prereg","ost","non",1,"L",0,3,"F",2.5,0
"1434","messerli_md1_099","JP_Russell_Terrier","after_prereg","ost","non",2,"R",1,3,"F",2.5,0
"1435","messerli_md1_099","JP_Russell_Terrier","after_prereg","ost","non",3,"R",1,3,"F",2.5,0
"1436","messerli_md1_099","JP_Russell_Terrier","after_prereg","ost","non",4,"L",0,3,"F",2.5,0
"1437","messerli_md1_099","JP_Russell_Terrier","after_prereg","ost","non",5,"R",1,3,"F",2.5,0
"1438","messerli_md1_099","JP_Russell_Terrier","after_prereg","ost","non",6,"L",0,3,"F",2.5,0
"1439","messerli_md1_099","JP_Russell_Terrier","after_prereg","ost","non",7,"R",1,3,"F",2.5,0
"1440","messerli_md1_099","JP_Russell_Terrier","after_prereg","ost","non",8,"L",0,3,"F",2.5,0
"1441","messerli_md1_102","Siberian_Husky","after_prereg","ost","non",1,"R",0,3,"F",2.25,0
"1442","messerli_md1_102","Siberian_Husky","after_prereg","ost","non",2,"L",1,3,"F",2.25,0
"1443","messerli_md1_102","Siberian_Husky","after_prereg","ost","non",3,"L",0,3,"F",2.25,0
"1444","messerli_md1_102","Siberian_Husky","after_prereg","ost","non",4,"R",1,3,"F",2.25,0
"1445","messerli_md1_102","Siberian_Husky","after_prereg","ost","non",5,"L",1,3,"F",2.25,0
"1446","messerli_md1_102","Siberian_Husky","after_prereg","ost","non",6,"R",1,3,"F",2.25,0
"1447","messerli_md1_102","Siberian_Husky","after_prereg","ost","non",7,"R",1,3,"F",2.25,0
"1448","messerli_md1_102","Siberian_Husky","after_prereg","ost","non",8,"L",1,3,"F",2.25,0
"1449","messerli_md1_103","JP_Russell_Terrier","after_prereg","non","ost",1,"L",1,2,"F",3.125,0
"1450","messerli_md1_103","JP_Russell_Terrier","after_prereg","non","ost",2,"R",0,2,"F",3.125,0
"1451","messerli_md1_103","JP_Russell_Terrier","after_prereg","non","ost",3,"R",0,2,"F",3.125,0
"1452","messerli_md1_103","JP_Russell_Terrier","after_prereg","non","ost",4,"L",1,2,"F",3.125,0
"1453","messerli_md1_103","JP_Russell_Terrier","after_prereg","non","ost",5,"R",1,2,"F",3.125,0
"1454","messerli_md1_103","JP_Russell_Terrier","after_prereg","non","ost",6,"L",1,2,"F",3.125,0
"1455","messerli_md1_103","JP_Russell_Terrier","after_prereg","non","ost",7,"R",0,2,"F",3.125,0
"1456","messerli_md1_103","JP_Russell_Terrier","after_prereg","non","ost",8,"L",1,2,"F",3.125,0
"1457","messerli_md1_001","Labrador_Retriever","before_prereg","ost","odour",1,"R",0,7,"M",2.875,0
"1458","messerli_md1_001","Labrador_Retriever","before_prereg","ost","odour",2,"L",1,7,"M",2.875,0
"1459","messerli_md1_001","Labrador_Retriever","before_prereg","ost","odour",3,"L",0,7,"M",2.875,0
"1460","messerli_md1_001","Labrador_Retriever","before_prereg","ost","odour",4,"R",0,7,"M",2.875,0
"1461","messerli_md1_002","Border_Collie","before_prereg","ost","odour",1,"R",0,10,"F",3.875,3
"1462","messerli_md1_002","Border_Collie","before_prereg","ost","odour",2,"L",0,10,"F",3.875,3
"1463","messerli_md1_002","Border_Collie","before_prereg","ost","odour",3,"L",0,10,"F",3.875,3
"1464","messerli_md1_002","Border_Collie","before_prereg","ost","odour",4,"R",0,10,"F",3.875,3
"1465","messerli_md1_003","MIX","before_prereg","ost","odour",1,"R",1,7,"M",2.375,0
"1466","messerli_md1_003","MIX","before_prereg","ost","odour",2,"L",0,7,"M",2.375,0
"1467","messerli_md1_003","MIX","before_prereg","ost","odour",3,"L",0,7,"M",2.375,0
"1468","messerli_md1_003","MIX","before_prereg","ost","odour",4,"R",0,7,"M",2.375,0
"1469","messerli_md1_004","Border_Collie","before_prereg","ost","odour",1,"R",1,11,"M",2.5,3
"1470","messerli_md1_004","Border_Collie","before_prereg","ost","odour",2,"L",0,11,"M",2.5,3
"1471","messerli_md1_004","Border_Collie","before_prereg","ost","odour",3,"L",0,11,"M",2.5,3
"1472","messerli_md1_004","Border_Collie","before_prereg","ost","odour",4,"R",1,11,"M",2.5,3
"1473","messerli_md1_005","Samoyed","before_prereg","non","odour",1,"R",1,9,"F",2.75,1
"1474","messerli_md1_005","Samoyed","before_prereg","non","odour",2,"L",1,9,"F",2.75,1
"1475","messerli_md1_005","Samoyed","before_prereg","non","odour",3,"L",0,9,"F",2.75,1
"1476","messerli_md1_005","Samoyed","before_prereg","non","odour",4,"R",1,9,"F",2.75,1
"1477","messerli_md1_006","Rhodesian_Ridgeback","before_prereg","non","odour",1,"R",0,1,"F",2.5,2
"1478","messerli_md1_006","Rhodesian_Ridgeback","before_prereg","non","odour",2,"L",1,1,"F",2.5,2
"1479","messerli_md1_006","Rhodesian_Ridgeback","before_prereg","non","odour",3,"L",0,1,"F",2.5,2
"1480","messerli_md1_006","Rhodesian_Ridgeback","before_prereg","non","odour",4,"R",0,1,"F",2.5,2
"1481","messerli_md1_007","Rhodesian_Ridgeback","before_prereg","non","odour",1,"R",0,6,"M",2.375,2
"1482","messerli_md1_007","Rhodesian_Ridgeback","before_prereg","non","odour",2,"L",1,6,"M",2.375,2
"1483","messerli_md1_007","Rhodesian_Ridgeback","before_prereg","non","odour",3,"L",1,6,"M",2.375,2
"1484","messerli_md1_007","Rhodesian_Ridgeback","before_prereg","non","odour",4,"R",1,6,"M",2.375,2
"1485","messerli_md1_008","Rhodesian_Ridgeback","before_prereg","ost","odour",1,"L",0,2,"F",2.5,2
"1486","messerli_md1_008","Rhodesian_Ridgeback","before_prereg","ost","odour",2,"L",1,2,"F",2.5,2
"1487","messerli_md1_008","Rhodesian_Ridgeback","before_prereg","ost","odour",3,"L",1,2,"F",2.5,2
"1488","messerli_md1_008","Rhodesian_Ridgeback","before_prereg","ost","odour",4,"R",1,2,"F",2.5,2
"1489","messerli_md1_009","Golden_Retriever","before_prereg","non","odour",1,"R",1,5,"M",3.875,0
"1490","messerli_md1_009","Golden_Retriever","before_prereg","non","odour",2,"L",0,5,"M",3.875,0
"1491","messerli_md1_009","Golden_Retriever","before_prereg","non","odour",3,"L",0,5,"M",3.875,0
"1492","messerli_md1_009","Golden_Retriever","before_prereg","non","odour",4,"R",0,5,"M",3.875,0
"1493","messerli_md1_010","Border_Collie","before_prereg","non","odour",1,"R",1,11,"F",3.875,3
"1494","messerli_md1_010","Border_Collie","before_prereg","non","odour",2,"L",1,11,"F",3.875,3
"1495","messerli_md1_010","Border_Collie","before_prereg","non","odour",3,"L",1,11,"F",3.875,3
"1496","messerli_md1_010","Border_Collie","before_prereg","non","odour",4,"R",0,11,"F",3.875,3
"1497","messerli_md1_011","Border_Collie","before_prereg","ost","odour",1,"R",1,7,"F",3.625,3
"1498","messerli_md1_011","Border_Collie","before_prereg","ost","odour",2,"L",0,7,"F",3.625,3
"1499","messerli_md1_011","Border_Collie","before_prereg","ost","odour",3,"L",0,7,"F",3.625,3
"1500","messerli_md1_011","Border_Collie","before_prereg","ost","odour",4,"R",1,7,"F",3.625,3
"1501","messerli_md1_012","Border_Collie","before_prereg","ost","odour",1,"R",1,1,"F",4,2
"1502","messerli_md1_012","Border_Collie","before_prereg","ost","odour",2,"L",0,1,"F",4,2
"1503","messerli_md1_012","Border_Collie","before_prereg","ost","odour",3,"L",0,1,"F",4,2
"1504","messerli_md1_012","Border_Collie","before_prereg","ost","odour",4,"R",1,1,"F",4,2
"1505","messerli_md1_013","JP_Russell_Terrier","before_prereg","non","odour",1,"R",0,1,"M",2.5,0
"1506","messerli_md1_013","JP_Russell_Terrier","before_prereg","non","odour",2,"L",1,1,"M",2.5,0
"1507","messerli_md1_013","JP_Russell_Terrier","before_prereg","non","odour",3,"L",0,1,"M",2.5,0
"1508","messerli_md1_013","JP_Russell_Terrier","before_prereg","non","odour",4,"R",1,1,"M",2.5,0
"1509","messerli_md1_014","Australian_Shepherd","before_prereg","ost","odour",1,"R",1,3,"M",3.125,3
"1510","messerli_md1_014","Australian_Shepherd","before_prereg","ost","odour",2,"L",1,3,"M",3.125,3
"1511","messerli_md1_014","Australian_Shepherd","before_prereg","ost","odour",3,"L",1,3,"M",3.125,3
"1512","messerli_md1_014","Australian_Shepherd","before_prereg","ost","odour",4,"R",0,3,"M",3.125,3
"1513","messerli_md1_015","MIX","before_prereg","non","odour",1,"R",1,9,"F",1.75,0
"1514","messerli_md1_015","MIX","before_prereg","non","odour",2,"L",0,9,"F",1.75,0
"1515","messerli_md1_015","MIX","before_prereg","non","odour",3,"L",0,9,"F",1.75,0
"1516","messerli_md1_015","MIX","before_prereg","non","odour",4,"R",0,9,"F",1.75,0
"1517","messerli_md1_016","MIX","before_prereg","ost","odour",1,"R",0,5,"F",2.5,0
"1518","messerli_md1_016","MIX","before_prereg","ost","odour",2,"L",0,5,"F",2.5,0
"1519","messerli_md1_016","MIX","before_prereg","ost","odour",3,"L",0,5,"F",2.5,0
"1520","messerli_md1_016","MIX","before_prereg","ost","odour",4,"R",1,5,"F",2.5,0
"1521","messerli_md1_017","Australian_Shepherd","before_prereg","ost","odour",1,"R",0,2,"F",2.875,0
"1522","messerli_md1_017","Australian_Shepherd","before_prereg","ost","odour",2,"L",1,2,"F",2.875,0
"1523","messerli_md1_017","Australian_Shepherd","before_prereg","ost","odour",3,"L",1,2,"F",2.875,0
"1524","messerli_md1_017","Australian_Shepherd","before_prereg","ost","odour",4,"R",0,2,"F",2.875,0
"1525","messerli_md1_018","Rhodesian_Ridgeback","before_prereg","ost","odour",1,"R",0,8,"F",2.5,2
"1526","messerli_md1_018","Rhodesian_Ridgeback","before_prereg","ost","odour",2,"L",0,8,"F",2.5,2
"1527","messerli_md1_018","Rhodesian_Ridgeback","before_prereg","ost","odour",3,"L",1,8,"F",2.5,2
"1528","messerli_md1_018","Rhodesian_Ridgeback","before_prereg","ost","odour",4,"R",0,8,"F",2.5,2
"1529","messerli_md1_019","Rhodesian_Ridgeback","before_prereg","non","odour",1,"R",1,3,"F",2.375,3
"1530","messerli_md1_019","Rhodesian_Ridgeback","before_prereg","non","odour",2,"L",0,3,"F",2.375,3
"1531","messerli_md1_019","Rhodesian_Ridgeback","before_prereg","non","odour",3,"L",1,3,"F",2.375,3
"1532","messerli_md1_019","Rhodesian_Ridgeback","before_prereg","non","odour",4,"R",0,3,"F",2.375,3
"1533","messerli_md1_020","Border_Collie","before_prereg","ost","odour",1,"R",1,11,"M",4,3
"1534","messerli_md1_020","Border_Collie","before_prereg","ost","odour",2,"L",0,11,"M",4,3
"1535","messerli_md1_020","Border_Collie","before_prereg","ost","odour",3,"L",0,11,"M",4,3
"1536","messerli_md1_020","Border_Collie","before_prereg","ost","odour",4,"R",1,11,"M",4,3
"1537","messerli_md1_021","MIX","before_prereg","ost","odour",1,"R",0,6,"M",2.8125,3
"1538","messerli_md1_021","MIX","before_prereg","ost","odour",2,"L",1,6,"M",2.8125,3
"1539","messerli_md1_021","MIX","before_prereg","ost","odour",3,"L",0,6,"M",2.8125,3
"1540","messerli_md1_021","MIX","before_prereg","ost","odour",4,"R",1,6,"M",2.8125,3
"1541","messerli_md1_022","Border_Collie","before_prereg","non","odour",1,"R",0,5,"M",3.125,1
"1542","messerli_md1_022","Border_Collie","before_prereg","non","odour",2,"L",0,5,"M",3.125,1
"1543","messerli_md1_022","Border_Collie","before_prereg","non","odour",3,"L",0,5,"M",3.125,1
"1544","messerli_md1_022","Border_Collie","before_prereg","non","odour",4,"R",1,5,"M",3.125,1
"1545","messerli_md1_023","JP_Russell_Terrier","before_prereg","non","odour",1,"R",0,6,"F",3.125,0
"1546","messerli_md1_023","JP_Russell_Terrier","before_prereg","non","odour",2,"L",1,6,"F",3.125,0
"1547","messerli_md1_023","JP_Russell_Terrier","before_prereg","non","odour",3,"L",1,6,"F",3.125,0
"1548","messerli_md1_023","JP_Russell_Terrier","before_prereg","non","odour",4,"R",0,6,"F",3.125,0
"1549","messerli_md1_025","Labrador_Retriever","before_prereg","non","odour",1,"R",1,12,"F",2,3
"1550","messerli_md1_025","Labrador_Retriever","before_prereg","non","odour",2,"L",1,12,"F",2,3
"1551","messerli_md1_025","Labrador_Retriever","before_prereg","non","odour",3,"L",1,12,"F",2,3
"1552","messerli_md1_025","Labrador_Retriever","before_prereg","non","odour",4,"R",0,12,"F",2,3
"1553","messerli_md1_026","Labrador_Retriever","before_prereg","ost","odour",1,"R",1,5,"F",3.125,3
"1554","messerli_md1_026","Labrador_Retriever","before_prereg","ost","odour",2,"L",0,5,"F",3.125,3
"1555","messerli_md1_026","Labrador_Retriever","before_prereg","ost","odour",3,"R",1,5,"F",3.125,3
"1556","messerli_md1_026","Labrador_Retriever","before_prereg","ost","odour",4,"L",0,5,"F",3.125,3
"1557","messerli_md1_027","Labrador_Retriever","before_prereg","non","odour",1,"R",1,2,"F",2.625,1
"1558","messerli_md1_027","Labrador_Retriever","before_prereg","non","odour",2,"L",0,2,"F",2.625,1
"1559","messerli_md1_027","Labrador_Retriever","before_prereg","non","odour",3,"L",1,2,"F",2.625,1
"1560","messerli_md1_027","Labrador_Retriever","before_prereg","non","odour",4,"R",0,2,"F",2.625,1
"1561","messerli_md1_029","White Swiss Shepherd Dog","before_prereg","ost","odour",1,"R",1,6,"M",3,0
"1562","messerli_md1_029","White Swiss Shepherd Dog","before_prereg","ost","odour",2,"L",0,6,"M",3,0
"1563","messerli_md1_029","White Swiss Shepherd Dog","before_prereg","ost","odour",3,"L",1,6,"M",3,0
"1564","messerli_md1_029","White Swiss Shepherd Dog","before_prereg","ost","odour",4,"R",0,6,"M",3,0
"1565","messerli_md1_030","Border_Collie","before_prereg","non","odour",1,"R",0,4,"F",3.25,3
"1566","messerli_md1_030","Border_Collie","before_prereg","non","odour",2,"L",1,4,"F",3.25,3
"1567","messerli_md1_030","Border_Collie","before_prereg","non","odour",3,"L",1,4,"F",3.25,3
"1568","messerli_md1_030","Border_Collie","before_prereg","non","odour",4,"R",0,4,"F",3.25,3
"1569","messerli_md1_031","Border_Collie","before_prereg","non","odour",1,"R",0,10,"M",2.625,3
"1570","messerli_md1_031","Border_Collie","before_prereg","non","odour",2,"L",0,10,"M",2.625,3
"1571","messerli_md1_031","Border_Collie","before_prereg","non","odour",3,"L",0,10,"M",2.625,3
"1572","messerli_md1_031","Border_Collie","before_prereg","non","odour",4,"R",1,10,"M",2.625,3
"1573","messerli_md1_032","White Swiss Shepherd Dog","before_prereg","non","odour",1,"R",0,3,"F",2.5,2
"1574","messerli_md1_032","White Swiss Shepherd Dog","before_prereg","non","odour",2,"L",0,3,"F",2.5,2
"1575","messerli_md1_032","White Swiss Shepherd Dog","before_prereg","non","odour",3,"L",0,3,"F",2.5,2
"1576","messerli_md1_032","White Swiss Shepherd Dog","before_prereg","non","odour",4,"R",1,3,"F",2.5,2
"1577","messerli_md1_034","White Swiss Shepherd Dog","after_prereg","non","odour",1,"R",1,5,"M",2.625,0
"1578","messerli_md1_034","White Swiss Shepherd Dog","after_prereg","non","odour",2,"L",1,5,"M",2.625,0
"1579","messerli_md1_034","White Swiss Shepherd Dog","after_prereg","non","odour",3,"L",1,5,"M",2.625,0
"1580","messerli_md1_034","White Swiss Shepherd Dog","after_prereg","non","odour",4,"R",0,5,"M",2.625,0
"1581","messerli_md1_035","JP_Russell_Terrier","after_prereg","ost","odour",1,"R",0,3,"M",2.8125,1
"1582","messerli_md1_035","JP_Russell_Terrier","after_prereg","ost","odour",2,"L",1,3,"M",2.8125,1
"1583","messerli_md1_035","JP_Russell_Terrier","after_prereg","ost","odour",3,"L",1,3,"M",2.8125,1
"1584","messerli_md1_035","JP_Russell_Terrier","after_prereg","ost","odour",4,"R",0,3,"M",2.8125,1
"1585","messerli_md1_036","Border_Collie","after_prereg","non","odour",1,"R",0,2,"M",3.125,0
"1586","messerli_md1_036","Border_Collie","after_prereg","non","odour",2,"L",1,2,"M",3.125,0
"1587","messerli_md1_036","Border_Collie","after_prereg","non","odour",3,"L",1,2,"M",3.125,0
"1588","messerli_md1_036","Border_Collie","after_prereg","non","odour",4,"R",0,2,"M",3.125,0
"1589","messerli_md1_037","Siberian_Husky","after_prereg","ost","odour",1,"R",0,5,"M",2.375,3
"1590","messerli_md1_037","Siberian_Husky","after_prereg","ost","odour",2,"L",0,5,"M",2.375,3
"1591","messerli_md1_037","Siberian_Husky","after_prereg","ost","odour",3,"L",0,5,"M",2.375,3
"1592","messerli_md1_037","Siberian_Husky","after_prereg","ost","odour",4,"R",1,5,"M",2.375,3
"1593","messerli_md1_038","White Swiss Shepherd Dog","after_prereg","ost","odour",1,"R",0,4,"M",3.4375,3
"1594","messerli_md1_038","White Swiss Shepherd Dog","after_prereg","ost","odour",2,"L",0,4,"M",3.4375,3
"1595","messerli_md1_038","White Swiss Shepherd Dog","after_prereg","ost","odour",3,"L",1,4,"M",3.4375,3
"1596","messerli_md1_038","White Swiss Shepherd Dog","after_prereg","ost","odour",4,"R",1,4,"M",3.4375,3
"1597","messerli_md1_039","JP_Russell_Terrier","after_prereg","ost","odour",1,"R",1,2,"F",2.875,3
"1598","messerli_md1_039","JP_Russell_Terrier","after_prereg","ost","odour",2,"L",0,2,"F",2.875,3
"1599","messerli_md1_039","JP_Russell_Terrier","after_prereg","ost","odour",3,"L",1,2,"F",2.875,3
"1600","messerli_md1_039","JP_Russell_Terrier","after_prereg","ost","odour",4,"R",0,2,"F",2.875,3
"1601","messerli_md1_041","Australian_Shepherd","after_prereg","non","odour",1,"R",0,6,"F",3.25,3
"1602","messerli_md1_041","Australian_Shepherd","after_prereg","non","odour",2,"L",1,6,"F",3.25,3
"1603","messerli_md1_041","Australian_Shepherd","after_prereg","non","odour",3,"L",1,6,"F",3.25,3
"1604","messerli_md1_041","Australian_Shepherd","after_prereg","non","odour",4,"R",0,6,"F",3.25,3
"1605","messerli_md1_042","Siberian_Husky","after_prereg","non","odour",1,"R",1,5,"M",1.625,3
"1606","messerli_md1_042","Siberian_Husky","after_prereg","non","odour",2,"L",0,5,"M",1.625,3
